"Kernel Name","forward_sweep_warp(const unsigned char *, const long *, const unsigned char *, const unsigned char *, const long *, int, const wave_seed *, int *, int *, int *, int *, unsigned long long *, int *, unsigned char *, const short *, const short *, int)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7efd8725f590","      STS.64 [RZ], R8 ","1","0","1","518037","518037","518037","1","1","0","Shared","Store","64","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f5a0","      IMAD.MOV.U32 R15, RZ, RZ, 0x1 ","2","0","2","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f5b0","      IMAD.MOV.U32 R14, RZ, RZ, RZ ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f5c0","      SHF.R.S32.HI R12, RZ, 0x1, R12 ","3","0","3","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f5d0","      STS [0x1c], R7 ","1","0","1","518037","518037","518037","1","1","0","Shared","Store","32","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f5e0","      STS.64 [0x28], R14 ","3","0","3","518037","518037","518037","1","1","0","Shared","Store","64","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f5f0","      STS [0x24], R12 ","2","0","2","518037","518037","518037","1","1","0","Shared","Store","32","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f600","      STS [0x18], R12 ","6","1","6","518037","518037","518037","1","1","0","Shared","Store","32","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd8725f610","      STS [0x20], R7 ","6","0","6","518037","518037","518037","1","1","0","Shared","Store","32","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f620","      STS [0x14], R7 ","3","1","3","518037","518037","518037","1","1","0","Shared","Store","32","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f630","      STS.64 [0x30], RZ ","7","0","7","518037","518037","518037","1","1","0","Shared","Store","64","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f640","      BSYNC B0 ","6","3","6","1036074","16577184","16577184","16","16","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"0x7efd8725f650","      NOP ","25","3","25","518037","16577184","16577184","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","14","1","0","0","0","0","0","0","0","0","0","1","3","0","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f660","      LDS.64 R14, [RZ] ","5","0","5","518037","16577184","16577184","32","32","0","Shared","Load","64","0","1","0","518037","518037","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f670","      BSSY B0, 0x7efd87261e90 ","0","0","0","518037","16577184","16577184","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f680","      IMAD.IADD R38, R15, 0x1, -R14 ","22","6","22","518037","16577184","16577184","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"0x7efd8725f690","      ISETP.GT.AND P0, PT, R38, 0x7ff, PT ","10","2","10","518037","16577184","16577184","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f6a0","@P0   BRA 0x7efd87261d10 ","16","4","16","518037","16577184","0","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7efd8725f6b0","      IMAD.IADD R37, R2, 0x1, R14 ","9","2","9","518037","16577184","16577184","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7efd8725f6c0","      BSSY B1, 0x7efd8725fae0 ","2","0","2","518037","16577184","16577184","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f6d0","      IMAD.MOV.U32 R13, RZ, RZ, R15 ","0","0","0","518037","16577184","16577184","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f6e0","      ISETP.GT.AND P0, PT, R37, R13, PT ","10","0","10","518037","16577184","16577184","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f6f0","@P0   BRA 0x7efd8725fad0 ","15","3","15","518037","16577184","16059147","32","31","518037","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7efd8725f700","      IADD3 R12, P0, P1, R5, 0x1, R10 ","10","3","10","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7efd8725f710","      IADD3 R8, P2, R20, c[0x0][0x160], RZ ","1","0","1","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f720","      IADD3.X R36, R6, RZ, R11, P0, P1 ","5","1","5","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd8725f730","      IADD3.X R15, R21, c[0x0][0x164], RZ, P2, !PT ","1","0","1","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f740","      IMAD.IADD R16, R7, 0x1, R37 ","1","0","1","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f750","      SHF.R.S32.HI R18, RZ, 0x1, R16 ","11","2","11","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","5","0","0","0","0","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f760","      IMAD.IADD R16, R18, 0x1, -R37 ","9","1","9","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd8725f770","      SHF.R.S32.HI R17, RZ, 0x1f, R16 ","9","1","9","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd8725f780","      IADD3 R16, P0, P1, R5, R10, R16 ","1","0","1","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f790","      IADD3.X R17, R6, R11, R17, P0, P1 ","7","0","7","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f7a0","      LDG.E.U8 R16, [R16.64] ","7","1","7","518037","518037","518037","1","1","0","Global","Load","8","518037","0","0","0","0","0","518037","518037","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd8725f7b0","      BSSY B2, 0x7efd8725f9a0 ","3","0","3","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f7c0","      IMAD.MOV.U32 R39, RZ, RZ, 0x2 ","1","0","1","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f7d0","      ISETP.NE.AND P0, PT, R16, 0x4, PT ","375","103","375","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","360","6","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f7e0","@!P0  BRA 0x7efd8725f990 ","13","2","13","518037","518037","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7efd8725f7f0","      SHF.R.S32.HI R17, RZ, 0x1f, R18 ","6","1","6","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd8725f800","      IADD3 R32, P0, P1, R12, R18, -R37 ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f810","      IADD3 R31, P2, R18, R8, RZ ","4","0","4","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f820","      SHF.R.S32.HI R30, RZ, 0x1f, R37 ","2","0","2","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f830","      PRMT R19, R16, 0x7610, R19 ","2","0","2","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f840","      IADD3.X R33, R36, R17, ~R30, P0, P1 ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f850","      IMAD.X R30, R17, 0x1, R15, P2 ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f860","      IMAD.MOV.U32 R16, RZ, RZ, R31 ","55","9","55","3882748","3882748","3882748","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","21","0","0","0","0","0","2","0","0","0","25","7","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"0x7efd8725f870","      IMAD.MOV.U32 R17, RZ, RZ, R30 ","15","0","15","3882748","3882748","3882748","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","1","4","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f880","      LDG.E.U8 R16, [R16.64] ","71","6","71","3882748","3882748","3882748","1","1","0","Global","Load","8","3882748","0","0","0","0","0","3882748","3882748","","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","1","16","9","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7efd8725f890","      PRMT R19, R19, 0x9910, RZ ","11","0","11","3882748","3882748","3882748","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f8a0","      ISETP.NE.AND P0, PT, R19, R16, PT ","664","130","664","3882748","3882748","3882748","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","14","0","0","0","550","31","0","0","0","0","38","7","0","0","0","24","0","0","1","0","0","0","122","6","0","0","0","0","0","0","0","0","0","1"
"0x7efd8725f8b0","@P0   BRA 0x7efd8725f970 ","125","15","125","3882748","3882748","518037","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","10","7","0","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"0x7efd8725f8c0","      IMAD.MOV.U32 R16, RZ, RZ, R32 ","46","6","46","3364711","3364711","3364711","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","3","10","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7efd8725f8d0","      IMAD.MOV.U32 R17, RZ, RZ, R33 ","13","0","13","3364711","3364711","3364711","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","3","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f8e0","      LDG.E.U8 R19, [R16.64] ","49","5","49","3364711","3364711","3364711","1","1","0","Global","Load","8","3364711","0","0","0","0","0","3364711","3364711","","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","17","5","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7efd8725f8f0","      IADD3 R31, P2, R31, 0x1, RZ ","7","0","7","3364711","3364711","3364711","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f900","      IADD3 R32, P1, R32, 0x1, RZ ","18","1","18","3364711","3364711","3364711","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","0","4","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7efd8725f910","      IADD3 R18, R18, 0x1, RZ ","25","3","25","3364711","3364711","3364711","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","5","5","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2"
"0x7efd8725f920","      IMAD.X R30, RZ, RZ, R30, P2 ","4","0","4","3364711","3364711","3364711","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f930","      IMAD.X R33, RZ, RZ, R33, P1 ","17","0","17","3364711","3364711","3364711","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f940","      ISETP.NE.AND P0, PT, R19, 0x4, PT ","262","35","262","3364711","3364711","3364711","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","11","0","0","0","186","29","0","0","0","0","30","6","0","0","0","0","0","0","1","0","0","0","25","9","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f950","@P0   BRA 0x7efd8725f860 ","125","11","125","3364711","3364711","3364711","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","18","6","0","0","0","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"0x7efd8725f960","      BRA 0x7efd8725f990 ","33","7","33","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"0x7efd8725f970","      ISETP.NE.AND P0, PT, R16, 0x4, PT ","11","1","11","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","6","0","0","0","0","0","1","0","0","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f980","      SEL R39, RZ, 0x1, P0 ","6","0","6","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f990","      BSYNC B2 ","7","2","7","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7efd8725f9a0","      IMAD.IADD R32, R37, 0x1, -R14 ","13","6","13","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7efd8725f9b0","      IMAD R41, R18, 0x2, -R37 ","1","1","1","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f9c0","      IADD3 R37, R37, 0x20, RZ ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f9d0","      IMAD.WIDE R18, R32, 0x4, R24 ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f9e0","      SHF.R.S32.HI R33, RZ, 0x1f, R32 ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725f9f0","      IMAD.MOV.U32 R16, RZ, RZ, -0x1 ","8","0","8","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725fa00","      STG.E [R18.64], R41 ","5","0","5","518037","518037","518037","1","1","0","Global","Store","32","518037","0","0","0","0","0","518037","518037","","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725fa10","      IMAD.WIDE R34, R0, 0x1000, R32 ","0","0","0","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725fa20","      IMAD.MOV.U32 R17, RZ, RZ, 0xfffffff ","9","0","9","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725fa30","      IADD3 R34, P0, P1, R34, c[0x0][0x1c8], -R28 ","2","0","2","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725fa40","      IMAD.WIDE R30, R32, 0x8, R26 ","1","0","1","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd8725fa50","      IADD3.X R35, R35, c[0x0][0x1cc], ~R29, P0, P1 ","14","0","14","518037","518037","518037","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","7","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
